product_id,product_name,category,sub_category
tec-ph-10002350,apple_earpods_with_remote_and_mic,Technology,phones
tec-ac-10000397,"perixx_periboard-512b,_ergonomic_split_keyboard",Technology,accessories
tec-ac-10004001,logitech_wireless_headset_h600_over-the-head_design,Technology,accessories
off-pa-10001534,xerox_230,Office Supplies,paper
fur-fu-10002379,eldon_econocleat_chair_mats_for_low_pile_carpets,Furniture,furnishings
tec-ph-10000526,vtech_cs6719,Technology,phones
off-pa-10001977,xerox_194,Office Supplies,paper
fur-bo-10003660,"bush_cubix_collection_bookcases,_fully_assembled",Furniture,bookcases
off-bi-10001267,"universal_recycled_hanging_pressboard_report_binders,_letter_size",Office Supplies,binders
off-pa-10002741,xerox_1980,Office Supplies,paper
off-pa-10001471,strathmore_photo_frame_cards,Office Supplies,paper
tec-ma-10001972,okidata_c331dn_printer,Technology,machines
fur-fu-10003464,"seth_thomas_8_1/2""_cubicle_clock",Furniture,furnishings
off-pa-10004438,xerox_1907,Office Supplies,paper
fur-fu-10004586,g.e._longer-life_indoor_recessed_floodlight_bulbs,Furniture,furnishings
tec-ph-10004908,panasonic_kx_ts3282w_corded_phone,Technology,phones
fur-ch-10004495,"global_leather_and_oak_executive_chair,_black",Furniture,chairs
tec-ma-10000418,cubify_cubex_3d_printer_double_head_print,Technology,machines
off-bi-10004600,ibico_ibimaster_300_manual_binding_system,Office Supplies,binders
off-bi-10004040,wilson_jones_impact_binders,Office Supplies,binders
off-ar-10001615,newell_34,Office Supplies,art
tec-ph-10001299,polycom_cx300_desktop_phone_usb_voip_phone,Technology,phones
off-ar-10004260,boston_1799_powerhouse_electric_pencil_sharpener,Office Supplies,art
off-bi-10001787,wilson_jones_four-pocket_poly_binders,Office Supplies,binders
off-st-10002957,sterilite_show_offs_storage_containers,Office Supplies,storage
off-fa-10001883,"alliance_super-size_bands,_assorted_sizes",Office Supplies,fasteners
tec-ph-10001644,"bluelounge_milo_smartphone_stand,_white/metallic",Technology,phones
off-la-10000407,avery_white_multi-purpose_labels,Office Supplies,labels
tec-ac-10000420,logitech_g500s_laser_gaming_mouse_with_adjustable_weight_tuning,Technology,accessories
off-en-10004846,letter_or_legal_size_expandable_poly_string_tie_envelopes,Office Supplies,envelopes
off-su-10003567,stiletto_hand_letter_openers,Office Supplies,supplies
off-st-10002301,tennsco_commercial_shelving,Office Supplies,storage
tec-ph-10003095,samsung_hm1900_bluetooth_headset,Technology,phones
tec-ph-10004912,cisco_spa112_2_port_phone_adapter,Technology,phones
off-ar-10000799,col-erase_pencils_with_erasers,Office Supplies,art
off-pa-10004609,xerox_221,Office Supplies,paper
tec-ph-10003171,plantronics_encore_h101_dual_earpieces_headset,Technology,phones
off-ap-10000595,disposable_triple-filter_dust_bags,Office Supplies,appliances
tec-ac-10003399,memorex_mini_travel_drive_64_gb_usb_2.0_flash_drive,Technology,accessories
tec-ma-10002428,fellowes_powershred_hs-440_4-sheet_high_security_shredder,Technology,machines
tec-ph-10001128,motorola_droid_maxx,Technology,phones
off-pa-10001033,xerox_1893,Office Supplies,paper
tec-ac-10000474,kensington_expert_mouse_optical_usb_trackball_for_pc_or_mac,Technology,accessories
fur-fu-10002963,"master_caster_door_stop,_gray",Furniture,furnishings
fur-fu-10000193,tenex_chairmats_for_use_with_hard_floors,Furniture,furnishings
off-bi-10000962,"acco_flexible_accohide_square_ring_data_binder,_dark_blue,_11_1/2""_x_14""_7/8""",Office Supplies,binders
off-ap-10002867,fellowes_command_center_5-outlet_power_strip,Office Supplies,appliances
fur-bo-10002916,"rush_hierlooms_collection_1""_thick_stackable_bookcases",Furniture,bookcases
fur-ta-10004152,"barricks_18""_x_48""_non-folding_utility_table_with_bottom_storage_shelf",Furniture,tables
fur-fu-10000672,"executive_impressions_10""_spectator_wall_clock",Furniture,furnishings
fur-bo-10002598,"hon_metal_bookcases,_putty",Furniture,bookcases
off-pa-10004610,xerox_1900,Office Supplies,paper
fur-fu-10000320,oic_stacking_trays,Furniture,furnishings
fur-ch-10003535,"global_armless_task_chair,_royal_blue",Furniture,chairs
fur-fu-10003919,eldon_executive_woodline_ii_cherry_finish_desk_accessories,Furniture,furnishings
off-pa-10000174,"message_book,_wirebound,_four_5_1/2""_x_4""_forms/pg.,_200_dupl._sets/book",Office Supplies,paper
fur-fu-10002703,"tenex_traditional_chairmats_for_hard_floors,_average_lip,_36""_x_48""",Furniture,furnishings
tec-ph-10002415,polycom_voicestation_500_conference_phone,Technology,phones
off-ar-10000657,"binney_&_smith_inktank_desk_highlighter,_chisel_tip,_yellow,_12/box",Office Supplies,art
off-pa-10004996,"speediset_carbonless_redi-letter_7""_x_8_1/2""",Office Supplies,paper
off-pa-10003363,xerox_204,Office Supplies,paper
tec-ac-10002305,keytronic_e03601u1_-_keyboard_-_beige,Technology,accessories
tec-ac-10000990,imation_bio_2gb_usb_flash_drive_imation_corp,Technology,accessories
fur-bo-10001608,"hon_metal_bookcases,_black",Furniture,bookcases
fur-bo-10000112,"bush_birmingham_collection_bookcase,_dark_cherry",Furniture,bookcases
tec-ph-10004120,at&t_1080_phone,Technology,phones
off-bi-10003476,avery_metallic_poly_binders,Office Supplies,binders
tec-ma-10002859,ativa_mdm8000_8-sheet_micro-cut_shredder,Technology,machines
off-ap-10001947,acco_6_outlet_guardian_premium_plus_surge_suppressor,Office Supplies,appliances
off-la-10001982,smead_alpha-z_color-coded_name_labels_first_letter_starter_set,Office Supplies,labels
tec-ph-10003484,ooma_telo_voip_home_phone_system,Technology,phones
off-pa-10000007,"telephone_message_books_with_fax/mobile_section,_4_1/4""_x_6""",Office Supplies,paper
off-pa-10000552,xerox_200,Office Supplies,paper
off-st-10000321,akro_stacking_bins,Office Supplies,storage
tec-ac-10002134,rosewill_107_normal_keys_usb_wired_standard_keyboard,Technology,accessories
tec-ph-10004071,payanywhere_card_reader,Technology,phones
off-pa-10004039,xerox_1882,Office Supplies,paper
off-ar-10001725,boston_home_&_office_model_2000_electric_pencil_sharpeners,Office Supplies,art
off-ar-10004269,newell_31,Office Supplies,art
off-bi-10003007,"premium_transparent_presentation_covers,_no_pattern/clear,_8_1/2""_x_11""",Office Supplies,binders
off-su-10002522,acme_kleen_earth_office_shears,Office Supplies,supplies
tec-ac-10004859,"maxell_pro_80_minute_cd-r,_10/pack",Technology,accessories
tec-ac-10002558,imation_swivel_flash_drive_usb_flash_drive_-_8_gb,Technology,accessories
fur-fu-10001731,acrylic_self-standing_desk_frames,Furniture,furnishings
off-su-10004782,"elite_5""_scissors",Office Supplies,supplies
off-su-10000432,acco_side-punched_conventional_columnar_pads,Office Supplies,supplies
off-la-10004409,avery_492,Office Supplies,labels
off-st-10001031,adjustable_personal_file_tote,Office Supplies,storage
off-la-10000476,"avery_05222_permanent_self-adhesive_file_folder_labels_for_typewriters,_on_rolls,_white,_250/roll",Office Supplies,labels
off-ar-10002987,prismacolor_color_pencil_set,Office Supplies,art
tec-co-10001571,sharp_1540cs_digital_laser_copier,Technology,copiers
fur-fu-10003026,"eldon_regeneration_recycled_desk_accessories,_black",Furniture,furnishings
off-st-10001034,eldon_file_chest_portable_file,Office Supplies,storage
tec-ac-10000521,"verbatim_slim_cd_and_dvd_storage_cases,_50/pack",Technology,accessories
off-su-10003002,letter_slitter,Office Supplies,supplies
tec-ph-10000730,samsung_galaxy_s4_active,Technology,phones
fur-ch-10004983,office_star_-_mid_back_dual_function_ergonomic_high_back_chair_with_2-way_adjustable_arms,Furniture,chairs
off-fa-10001332,"acco_banker's_clasps,_5_3/4""-long",Office Supplies,fasteners
tec-ac-10001874,logitech_wireless_anywhere_mouse_mx_for_pc_and_mac,Technology,accessories
off-bi-10000494,acco_economy_flexible_poly_round_ring_binder,Office Supplies,binders
fur-ta-10003469,balt_split_level_computer_training_table,Furniture,tables
off-ar-10003179,dixon_ticonderoga_core-lock_colored_pencils,Office Supplies,art
fur-ch-10003606,safco_folding_chair_trolley,Furniture,chairs
fur-ch-10003298,"office_star_-_contemporary_task_swivel_chair_with_loop_arms,_charcoal",Furniture,chairs
off-la-10003537,avery_515,Office Supplies,labels
off-pa-10000069,"tops_4_x_6_fluorescent_color_memo_sheets,_500_sheets_per_pack",Office Supplies,paper
off-pa-10004733,things_to_do_today_spiral_book,Office Supplies,paper
tec-ac-10004814,logitech_illuminated_ultrathin_keyboard_with_backlighting,Technology,accessories
off-su-10002301,serrated_blade_or_curved_handle_hand_letter_openers,Office Supplies,supplies
off-bi-10004318,ibico_eb-19_dual_function_manual_binding_system,Office Supplies,binders
fur-fu-10004164,"eldon_300_class_desk_accessories,_black",Furniture,furnishings
tec-ac-10001539,logitech_g430_surround_sound_gaming_headset_with_dolby_7.1_technology,Technology,accessories
tec-ph-10002789,lg_exalt,Technology,phones
off-bi-10004828,gbc_poly_designer_binding_covers,Office Supplies,binders
off-ar-10001770,economy_#2_pencils,Office Supplies,art
fur-fu-10004904,"eldon_""l""_workstation_diamond_chairmat",Furniture,furnishings
fur-fu-10002396,"dax_copper_panel_document_frame,_5_x_7_size",Furniture,furnishings
tec-ac-10002331,"maxell_74_minute_cdr,_10/pack",Technology,accessories
tec-ac-10001090,micro_innovations_wireless_classic_keyboard_with_mouse,Technology,accessories
fur-bo-10004218,"bush_heritage_pine_collection_5-shelf_bookcase,_albany_pine_finish,_*special_order",Furniture,bookcases
tec-ph-10001619,lg_g3,Technology,phones
off-pa-10000246,riverleaf_stik-withit_designer_note_cubes,Office Supplies,paper
off-pa-10001461,hp_office_paper_(20lb._and_87_bright),Office Supplies,paper
off-ar-10004165,"binney_&_smith_inktank_erasable_pocket_highlighter,_chisel_tip,_yellow",Office Supplies,art
tec-ph-10003535,rca_visys_25423re1_corded_phone,Technology,phones
fur-fu-10001085,3m_polarizing_light_filter_sleeves,Furniture,furnishings
off-ar-10003481,newell_348,Office Supplies,art
off-pa-10002606,xerox_1928,Office Supplies,paper
fur-fu-10003731,"eldon_expressions_wood_and_plastic_desk_accessories,_oak",Furniture,furnishings
off-ap-10001962,black_&_decker_filter_for_double_action_dustbuster_cordless_vac_bldv7210,Office Supplies,appliances
fur-fu-10003798,"ultra_door_kickplate,_8""h_x_34""w",Furniture,furnishings
off-ar-10002704,boston_1900_electric_pencil_sharpener,Office Supplies,art
tec-ac-10002942,wd_my_passport_ultra_1tb_portable_external_hard_drive,Technology,accessories
tec-ma-10001016,canon_pc170_desktop_personal_copier,Technology,machines
tec-ac-10001553,"memorex_25gb_6x_branded_blu-ray_recordable_disc,_15/pack",Technology,accessories
fur-fu-10001215,"howard_miller_11-1/2""_diameter_brentwood_wall_clock",Furniture,furnishings
off-pa-10002499,xerox_1890,Office Supplies,paper
tec-ph-10003215,jackery_bar_premium_fast-charging_portable_charger,Technology,phones
off-la-10002945,"permanent_self-adhesive_file_folder_labels_for_typewriters,_1_1/8_x_3_1/2,_white",Office Supplies,labels
tec-ph-10004434,cisco_ip_phone_7961g_voip_phone_-_dark_gray,Technology,phones
fur-bo-10000711,"hon_metal_bookcases,_gray",Furniture,bookcases
off-bi-10001120,ibico_epk-21_electric_binding_system,Office Supplies,binders
off-ap-10004655,"holmes_visible_mist_ultrasonic_humidifier_with_2.3-gallon_output_per_day,_replacement_filter",Office Supplies,appliances
fur-bo-10004360,rush_hierlooms_collection_rich_wood_bookcases,Furniture,bookcases
tec-ac-10000199,kingston_digital_datatraveler_8gb_usb_2.0,Technology,accessories
tec-ma-10001127,"hp_designjet_t520_inkjet_large_format_printer_-_24""_color",Technology,machines
off-ar-10001227,newell_338,Office Supplies,art
fur-ch-10000229,global_enterprise_series_seating_high-back_swivel/tilt_chairs,Furniture,chairs
fur-bo-10002853,o'sullivan_5-shelf_heavy-duty_bookcases,Furniture,bookcases
off-pa-10004022,hammermill_color_copier_paper_(28lb._and_96_bright),Office Supplies,paper
off-pa-10004248,xerox_1990,Office Supplies,paper
off-pa-10001363,xerox_1933,Office Supplies,paper
off-bi-10003876,"green_canvas_binder_for_8-1/2""_x_14""_sheets",Office Supplies,binders
off-en-10004007,park_ridge_embossed_executive_business_envelopes,Office Supplies,envelopes
fur-bo-10003894,"safco_value_mate_steel_bookcase,_baked_enamel_finish_on_steel,_black",Furniture,bookcases
tec-ma-10001570,cisco_desktop_collaboration_experience_dx650_ip_video_phone,Technology,machines
fur-fu-10003930,howard_miller_12-3/4_diameter_accuwave_ds_wall_clock,Furniture,furnishings
off-pa-10000232,xerox_1975,Office Supplies,paper
off-ar-10001972,newell_323,Office Supplies,art
off-ar-10004587,"boston_1827_commercial_additional_cutter,_drive_gear_&_gear_rack_for_1606",Office Supplies,art
off-bi-10000216,"mead_1st_gear_2""_zipper_binder,_asst._colors",Office Supplies,binders
tec-ma-10001047,"3d_systems_cube_printer,_2nd_generation,_magenta",Technology,machines
off-la-10003720,avery_487,Office Supplies,labels
tec-ma-10003246,hewlett-packard_deskjet_d4360_printer,Technology,machines
fur-fu-10000175,dax_wood_document_frame.,Furniture,furnishings
off-pa-10000556,xerox_208,Office Supplies,paper
tec-ac-10003237,memorex_micro_travel_drive_4_gb,Technology,accessories
off-en-10003068,#6_3/4_gummed_flap_white_envelopes,Office Supplies,envelopes
fur-fu-10004053,dax_two-tone_silver_metal_document_frame,Furniture,furnishings
off-la-10000414,avery_503,Office Supplies,labels
off-ap-10002998,holmes_99%_hepa_air_purifier,Office Supplies,appliances
fur-bo-10004690,o'sullivan_cherrywood_estates_traditional_barrister_bookcase,Furniture,bookcases
off-ar-10002445,sanford_major_accent_highlighters,Office Supplies,art
fur-bo-10003546,hon_4-shelf_metal_bookcases,Furniture,bookcases
fur-ta-10003392,global_adaptabilities_conference_tables,Furniture,tables
off-ar-10003217,newell_316,Office Supplies,art
off-st-10001932,fellowes_staxonsteel_drawer_files,Office Supplies,storage
off-ar-10001761,avery_hi-liter_smear-safe_highlighters,Office Supplies,art
off-en-10003567,"inter-office_recycled_envelopes,_brown_kraft,_button-string,10""_x_13""_,_100/box",Office Supplies,envelopes
off-pa-10003022,xerox_1992,Office Supplies,paper
fur-ta-10004442,riverside_furniture_stanwyck_manor_table_series,Furniture,tables
off-st-10000129,fellowes_recycled_storage_drawers,Office Supplies,storage
off-pa-10004948,xerox_190,Office Supplies,paper
off-pa-10001725,xerox_1892,Office Supplies,paper
tec-ph-10000213,seidio_bd2-hk3iph5-bk_dilex_case_and_holster_combo_for_apple_iphone_5/5s_-_black,Technology,phones
off-pa-10000807,"tops_""important_message""_pads,_canary,_4-1/4_x_5-1/2,_50_sheets_per_pad",Office Supplies,paper
off-st-10003805,"24_capacity_maxi_data_binder_racks,_pearl",Office Supplies,storage
off-pa-10004353,southworth_25%_cotton_premium_laser_paper_and_envelopes,Office Supplies,paper
off-en-10004206,multimedia_mailers,Office Supplies,envelopes
off-la-10003388,avery_5,Office Supplies,labels
tec-ph-10000193,jensen_smps-640_-_speaker_phone,Technology,phones
fur-fu-10002111,"master_caster_door_stop,_large_brown",Furniture,furnishings
off-st-10000885,fellowes_desktop_hanging_file_manager,Office Supplies,storage
off-pa-10002709,xerox_1956,Office Supplies,paper
fur-fu-10003424,nu-dell_oak_frame,Furniture,furnishings
off-bi-10003718,gbc_therma-a-bind_250t_electric_binding_system,Office Supplies,binders
fur-fu-10002508,document_clip_frames,Furniture,furnishings
off-ap-10004052,"hoover_replacement_belts_for_soft_guard_&_commercial_ltweight_upright_vacs,_2/pk",Office Supplies,appliances
off-pa-10003134,xerox_1937,Office Supplies,paper
fur-fu-10000719,"dax_cubicle_frames,_8-1/2_x_11",Furniture,furnishings
fur-bo-10003893,sauder_camden_county_collection_library,Furniture,bookcases
tec-co-10001943,canon_pc-428_personal_copier,Technology,copiers
fur-ch-10000749,office_star_-_ergonomic_mid_back_chair_with_2-way_adjustable_arms,Furniture,chairs
off-pa-10003228,xerox_1917,Office Supplies,paper
tec-ac-10001542,sandisk_cruzer_16_gb_usb_flash_drive,Technology,accessories
tec-ac-10004877,imation_30456_usb_flash_drive_8gb,Technology,accessories
tec-ph-10001305,panasonic_kx_ts208w_corded_phone,Technology,phones
off-pa-10000483,xerox_19,Office Supplies,paper
tec-ac-10000487,sandisk_cruzer_4_gb_usb_flash_drive,Technology,accessories
tec-ac-10002018,amazonbasics_3-button_usb_wired_mouse,Technology,accessories
off-pa-10004381,14-7/8_x_11_blue_bar_computer_printout_paper,Office Supplies,paper
off-en-10001453,"tyvek_interoffice_envelopes,_9_1/2""_x_12_1/2"",_100/box",Office Supplies,envelopes
off-su-10001212,kleencut_forged_office_shears_by_acme_united_corporation,Office Supplies,supplies
off-bi-10000201,"avery_triangle_shaped_sheet_lifters,_black,_2/pack",Office Supplies,binders
tec-ac-10004396,logitech_keyboard_k120,Technology,accessories
off-ar-10002467,dixon_ticonderoga_pencils,Office Supplies,art
fur-fu-10002813,"dax_contemporary_wood_frame_with_silver_metal_mat,_desktop,_11_x_14_size",Furniture,furnishings
tec-ma-10000752,texas_instrument_ti-15_fraction_calculator,Technology,machines
fur-fu-10004845,"deflect-o_economat_nonstudded,_no_bevel_mat",Furniture,furnishings
off-fa-10000840,oic_thumb-tacks,Office Supplies,fasteners
off-ar-10001231,"sanford_earthwrite_recycled_pencils,_medium_soft,_#2",Office Supplies,art
tec-ph-10004875,pny_rapid_usb_car_charger_-_black,Technology,phones
fur-ch-10001802,hon_every-day_chair_series_swivel_task_chairs,Furniture,chairs
tec-ph-10003356,"smartstand_mobile_device_holder,_assorted_colors",Technology,phones
off-ap-10002670,belkin_8-outlet_premiere_surgemaster_ii_surge_protectors,Office Supplies,appliances
off-ap-10000390,euro_pro_shark_stick_mini_vacuum,Office Supplies,appliances
off-pa-10000143,astroparche_fine_business_paper,Office Supplies,paper
tec-ma-10000045,zebra_zm400_thermal_label_printer,Technology,machines
off-st-10000136,letter_size_file,Office Supplies,storage
tec-ph-10004522,dexim_xpower_skin_super-thin_power_case_for_iphone_5_-_black,Technology,phones
tec-ph-10002584,samsung_galaxy_s4,Technology,phones
fur-ch-10004626,office_star_flex_back_scooter_chair_with_aluminum_finish_frame,Furniture,chairs
tec-ph-10000562,samsung_convoy_3,Technology,phones
fur-fu-10001025,"eldon_imàge_series_desk_accessories,_clear",Furniture,furnishings
off-la-10004178,avery_491,Office Supplies,labels
off-pa-10003797,xerox_209,Office Supplies,paper
off-en-10002592,"peel_&_seel_recycled_catalog_envelopes,_brown",Office Supplies,envelopes
off-ap-10000938,avanti_1.7_cu._ft._refrigerator,Office Supplies,appliances
off-su-10004737,acme_design_stainless_steel_bent_scissors,Office Supplies,supplies
fur-ta-10001691,"barricks_non-folding_utility_table_with_steel_legs,_laminate_tops",Furniture,tables
tec-ma-10003173,hewlett-packard_300s_scientific_calculator,Technology,machines
off-la-10000305,avery_495,Office Supplies,labels
tec-ph-10002583,iottie_hlcrio102_car_mount,Technology,phones
off-ar-10003876,"avery_hi-liter_glidestik_fluorescent_highlighter,_yellow_ink",Office Supplies,art
off-pa-10003063,ecotones_memo_sheets,Office Supplies,paper
off-pa-10003302,xerox_1906,Office Supplies,paper
tec-ma-10000423,texas_instruments_ti-34_scientific_calculator,Technology,machines
tec-ac-10004992,kingston_digital_datatraveler_64gb_usb_2.0,Technology,accessories
off-bi-10004099,gbc_velobinder_strips,Office Supplies,binders
off-pa-10001215,xerox_1963,Office Supplies,paper
tec-ac-10003870,logitech_z-906_speaker_sys_-_home_theater_-_5.1-ch,Technology,accessories
off-ap-10000275,"sanyo_counter_height_refrigerator_with_crisper,_3.6_cubic_foot,_stainless_steel/black",Office Supplies,appliances
fur-fu-10003192,luxo_adjustable_task_clamp_lamp,Furniture,furnishings
off-pa-10000859,unpadded_memo_slips,Office Supplies,paper
off-ar-10000614,barrel_sharpener,Office Supplies,art
off-fa-10000089,acco_glide_clips,Office Supplies,fasteners
fur-ta-10001771,"bush_cubix_conference_tables,_fully_assembled",Furniture,tables
fur-ch-10002044,"office_star_-_contemporary_task_swivel_chair_with_2-way_adjustable_arms,_plum",Furniture,chairs
fur-ta-10001086,"safco_planmaster_boards,_60w_x_37-1/2d,_white_melamine",Furniture,tables
off-pa-10000048,xerox_20,Office Supplies,paper
tec-ma-10002109,"hp_officejet_pro_8600_e-all-in-one_printer,_copier,_scanner,_fax",Technology,machines
off-pa-10003036,"black_print_carbonless_8_1/2""_x_8_1/4""_rapid_memo_book",Office Supplies,paper
tec-ph-10001870,lunatik_tt5l-002_taktik_strike_impact_protection_system_for_iphone_5,Technology,phones
off-st-10002182,"iris_3-drawer_stacking_bin,_black",Office Supplies,storage
tec-ph-10001468,panasonic_business_telephones_kx-t7736,Technology,phones
off-ar-10004010,hunt_boston_vacuum_mount_ks_pencil_sharpener,Office Supplies,art
off-st-10003572,portfile_personal_file_boxes,Office Supplies,storage
off-st-10003994,"belkin_19""_center-weighted_shelf,_gray",Office Supplies,storage
fur-ch-10001545,hon_comfortask_task/swivel_chairs,Furniture,chairs
fur-fu-10004245,"career_cubicle_clock,_8_1/4"",_black",Furniture,furnishings
off-ar-10000914,boston_16765_mini_stand_up_battery_pencil_sharpener,Office Supplies,art
off-la-10003498,avery_475,Office Supplies,labels
tec-ma-10003329,"vtech_at&t_cl2940_corded_speakerphone,_black",Technology,machines
fur-fu-10000747,tenex_b1-re_series_chair_mats_for_low_pile_carpets,Furniture,furnishings
tec-ph-10004100,griffin_gc17055_auxiliary_audio_cable,Technology,phones
off-st-10000636,rogers_profile_extra_capacity_storage_tub,Office Supplies,storage
tec-ph-10003174,rca_visys_25825_wireless_digital_phone,Technology,phones
off-pa-10001497,xerox_1914,Office Supplies,paper
off-pa-10001952,xerox_1902,Office Supplies,paper
off-su-10004661,acme_titanium_bonded_scissors,Office Supplies,supplies
off-pa-10001826,xerox_207,Office Supplies,paper
tec-ma-10001031,socket_bluetooth_cordless_hand_scanner_(chs),Technology,machines
tec-ma-10003176,okidata_b400_printer,Technology,machines
tec-ac-10002647,"logitech_wireless_boombox_speaker_-_portable_-_wireless,_wired",Technology,accessories
tec-ph-10002114,xiaomi_mi3,Technology,phones
off-pa-10001593,xerox_1947,Office Supplies,paper
tec-ac-10004803,sony_micro_vault_click_4_gb_usb_2.0_flash_drive,Technology,accessories
off-pa-10001801,xerox_193,Office Supplies,paper
tec-ph-10000127,iottie_xl_car_mount,Technology,phones
off-ap-10001564,hoover_commercial_lightweight_upright_vacuum_with_e-z_empty_dirt_cup,Office Supplies,appliances
tec-ac-10004595,first_data_tmfd35_pin_pad,Technology,accessories
fur-fu-10002874,ultra_commercial_grade_dual_valve_door_closer,Furniture,furnishings
fur-fu-10003489,contemporary_borderless_frame,Furniture,furnishings
tec-ma-10002073,"3d_systems_cube_printer,_2nd_generation,_white",Technology,machines
tec-ph-10004006,panasonic_kx_-_ts880b_telephone,Technology,phones
off-bi-10000279,"acco_recycled_2""_capacity_laser_printer_hanging_data_binders",Office Supplies,binders
off-pa-10000300,xerox_1936,Office Supplies,paper
off-bi-10004308,avery_legal_4-ring_binder,Office Supplies,binders
tec-ph-10004080,avaya_5410_digital_phone,Technology,phones
off-pa-10001260,"tops_money_receipt_book,_consecutively_numbered_in_red,",Office Supplies,paper
off-st-10004946,desktop_3-pocket_hot_file,Office Supplies,storage
off-pa-10002109,wirebound_voice_message_log_book,Office Supplies,paper
tec-ma-10004255,konica_minolta_magicolor_1690mf_multifunction_printer,Technology,machines
fur-fu-10003095,"linden_12""_wall_clock_with_oak_frame",Furniture,furnishings
fur-fu-10000820,tensor_brushed_steel_torchiere_floor_lamp,Furniture,furnishings
tec-ma-10002930,ricoh_-_ink_collector_unit_for_gx3000_series_printers,Technology,machines
off-pa-10003205,"wirebound_message_forms,_four_2_3/4_x_5_forms_per_page,_pink_paper",Office Supplies,paper
off-la-10002368,avery_479,Office Supplies,labels
tec-ma-10003230,okidata_c610n_printer,Technology,machines
off-pa-10000295,xerox_229,Office Supplies,paper
off-su-10004884,acme_galleria_hot_forged_steel_scissors_with_colored_handles,Office Supplies,supplies
fur-fu-10002240,nu-dell_ez-mount_plastic_wall_frames,Furniture,furnishings
fur-fu-10001057,tensor_track_tree_floor_lamp,Furniture,furnishings
fur-ch-10002073,hon_olson_stacker_chairs,Furniture,chairs
off-ap-10003278,belkin_7-outlet_surgemaster_home_series,Office Supplies,appliances
tec-ph-10002070,griffin_gc36547_powerjolt_se_lightning_charger,Technology,phones
fur-fu-10000277,deflect-o_duramat_antistatic_studded_beveled_mat_for_medium_pile_carpeting,Furniture,furnishings
tec-ac-10004420,cherry_142-key_programmable_keyboard,Technology,accessories
tec-ph-10004094,motorola_l703cm,Technology,phones
tec-ma-10002790,neatdesk_desktop_scanner_&_digital_filing_system,Technology,machines
off-ap-10001634,hoover_commercial_lightweight_upright_vacuum,Office Supplies,appliances
off-pa-10001837,xerox_1976,Office Supplies,paper
off-ar-10003896,"stride_job_150_highlighters,_chisel_tip,_assorted_colors",Office Supplies,art
off-bi-10002897,"black_avery_memo-size_3-ring_binder,_5_1/2""_x_8_1/2""",Office Supplies,binders
off-pa-10001243,xerox_1983,Office Supplies,paper
fur-fu-10003806,"tenex_chairmat_w/_average_lip,_45""_x_53""",Furniture,furnishings
tec-ma-10000904,"brother_mfc-9340cdw_led_all-in-one_printer,_copier_scanner",Technology,machines
off-la-10002473,avery_484,Office Supplies,labels
fur-fu-10003374,electrix_fluorescent_magnifier_lamps_&_weighted_base,Furniture,furnishings
off-st-10003641,space_solutions_industrial_galvanized_steel_shelving.,Office Supplies,storage
tec-ma-10004086,plantronics_single_ear_headset,Technology,machines
tec-ma-10001695,zebra_gk420t_direct_thermal/thermal_transfer_printer,Technology,machines
fur-fu-10002506,"tensor_""hersey_kiss""_styled_floor_lamp",Furniture,furnishings
tec-ac-10004518,memorex_mini_travel_drive_32_gb_usb_2.0_flash_drive,Technology,accessories
off-ap-10000027,hoover_commercial_steamvac,Office Supplies,appliances
off-pa-10002558,xerox_1938,Office Supplies,paper
tec-ac-10000926,netgear_rangemax_wnr1000_wireless_router,Technology,accessories
off-pa-10001846,xerox_1899,Office Supplies,paper
tec-ma-10003673,hewlett-packard_desktjet_6988dt_refurbished_printer,Technology,machines
fur-bo-10001567,"bush_westfield_collection_bookcases,_dark_cherry_finish,_fully_assembled",Furniture,bookcases
fur-fu-10001379,"executive_impressions_16-1/2""_circular_wall_clock",Furniture,furnishings
tec-ma-10000984,okidata_mb760_printer,Technology,machines
off-ar-10000937,"dixon_ticonderoga_core-lock_colored_pencils,_48-color_set",Office Supplies,art
fur-fu-10002030,"executive_impressions_14""_contract_wall_clock_with_quartz_movement",Furniture,furnishings
off-fa-10000254,sterling_rubber_bands_by_alliance,Office Supplies,fasteners
off-ap-10004136,kensington_6_outlet_smartsocket_surge_protector,Office Supplies,appliances
tec-ac-10002370,maxell_cd-r_discs,Technology,accessories
off-ar-10003986,avery_hi-liter_pen_style_six-color_fluorescent_set,Office Supplies,art
off-su-10004290,"acme_design_line_8""_stainless_steel_bent_scissors_w/champagne_handles,_3-1/8""_cut",Office Supplies,supplies
tec-ma-10004552,star_micronics_tsp100_tsp143lan_receipt_printer,Technology,machines
off-pa-10000312,xerox_1955,Office Supplies,paper
off-pa-10001001,"snap-a-way_black_print_carbonless_speed_message,_no_reply_area,_duplicate",Office Supplies,paper
off-pa-10001583,"1/4_fold_party_design_invitations_&_white_envelopes,_24_8-1/2""_x_11""_cards,_25_env./pack",Office Supplies,paper
tec-ma-10002694,hewlett-packard_deskjet_f4180_all-in-one_color_ink-jet_-_printer_/_copier_/_scanner,Technology,machines
tec-ma-10004626,lexmark_20r1285_x6650_wireless_all-in-one_printer,Technology,machines
tec-ph-10004241,nokia_lumia_1020,Technology,phones
off-su-10003936,acme_serrated_blade_letter_opener,Office Supplies,supplies
tec-ma-10003337,okidata_b401_printer,Technology,machines
